"","U01","cohort","dames","sires","labanimalid","accessid","sex","rfid","dob","dow","shipmentdate","litternumber","littersize","coatcolor","earpunch","rack","shipmentbox","shipmentage","weanage","comment","resolution"
"504","Jhou","07","72803_2","72936_1","TJ296","73922_3","F","933000320046312",2019-01-27,2019-02-18,2019-02-26 00:00:00,8,8,"BROWN HOOD","RM","D-J4","5",30,22,NA,NA
"505","Jhou","07","72803_2","72936_1","TJ297","73922_2","M","933000320046322",2019-01-27,2019-02-18,2019-02-26 00:00:00,8,8,"BLACK HOOD","LC","D-I1","2",30,22,NA,NA
"506","Jhou","07","72907_2","72979_1","TJ298","73923_1","M","933000320046304",2019-01-27,2019-02-18,2019-02-26 00:00:00,8,11,"ALBINO","RB","D-I1","2",30,22,NA,NA
"507","Jhou","07","72803_2","72936_1","TJ299","73922_4","F","933000320046324",2019-01-27,2019-02-18,2019-02-26 00:00:00,8,8,"BLACK HOOD","LTRT","D-J5","5",30,22,NA,NA
"508","Jhou","07","72907_2","72979_1","TJ300","73923_3","F","933000320046307",2019-01-27,2019-02-18,2019-02-26 00:00:00,8,11,"ALBINO","LB","D-J5","5",30,22,NA,NA
"509","Jhou","07","72907_2","72979_1","TJ301","73923_2","M","933000320046315",2019-01-27,2019-02-18,2019-02-26 00:00:00,8,11,"BROWN","LM","D-I2","2",30,22,NA,NA
"510","Jhou","07","73311_3","73306_5","TJ302","73933_1","M","933000320046480",2019-01-27,2019-02-18,2019-02-26 00:00:00,7,10,"BLACK HOOD","RT","D-I2","2",30,22,NA,NA
"511","Jhou","07","72907_2","72979_1","TJ303","73923_4","F","933000320046319",2019-01-27,2019-02-18,2019-02-26 00:00:00,8,11,"BROWN","LB","D-J6","5",30,22,NA,NA
"512","Jhou","07","73311_3","73306_5","TJ304","73933_3","F","933000320046305",2019-01-27,2019-02-18,2019-02-26 00:00:00,7,10,"BROWN HOOD","RT","D-J6","5",30,22,NA,NA
"513","Jhou","07","73311_3","73306_5","TJ305","73933_2","M","933000320046302",2019-01-27,2019-02-18,2019-02-26 00:00:00,7,10,"BROWN HOOD","LM","D-I3","3",30,22,NA,NA
"514","Jhou","07","73345_2","73327_2","TJ306","73912_1","M","933000320046318",2019-01-28,2019-02-18,2019-02-26 00:00:00,5,14,"ALBINO","RT","D-I3","3",29,21,NA,NA
"515","Jhou","07","73311_3","73306_5","TJ307","73933_4","F","933000320046303",2019-01-27,2019-02-18,2019-02-26 00:00:00,7,10,"BLACK HOOD","LM","D-J7","6",30,22,NA,NA
"516","Jhou","07","73345_2","73327_2","TJ308","73912_3","F","933000320046306",2019-01-28,2019-02-18,2019-02-26 00:00:00,5,14,"ALBINO","RM","D-J7","6",29,21,NA,NA
"517","Jhou","07","73345_2","73327_2","TJ309","73912_2","M","933000320046372",2019-01-28,2019-02-18,2019-02-26 00:00:00,5,14,"ALBINO","RC","D-I4","3",29,21,NA,NA
"518","Jhou","07","73398_1","73151_1","TJ310","73920_1","M","933000320046371",2019-01-24,2019-02-18,2019-02-26 00:00:00,2,4,"BROWN","LB","D-I4","3",33,25,NA,NA
"519","Jhou","07","73345_2","73327_2","TJ311","73912_4","F","933000320046358",2019-01-28,2019-02-18,2019-02-26 00:00:00,5,14,"BROWN","LM","D-J8","6",29,21,NA,NA
"520","Jhou","07","73398_1","73151_1","TJ312","73920_2","F","933000320046365",2019-01-24,2019-02-18,2019-02-26 00:00:00,2,4,"BLACK","RT","D-J8","6",33,25,NA,NA
"521","Jhou","08","73190_2","73425_2","TJ313","74062_1","M","933000320046515",2019-03-03,2019-03-25,2019-04-09 00:00:00,3,9,"BLACK HOOD","LT","D-F1","1",37,22,NA,NA
"522","Jhou","08","73195_2","73187_1","TJ314","74056_1","M","933000320046525",2019-03-03,2019-03-25,2019-04-09 00:00:00,4,9,"ALBINO","RT","D-F1","1",37,22,NA,NA
"523","Jhou","08","73190_2","73425_2","TJ315","74062_2","F","933000320046506",2019-03-03,2019-03-25,2019-04-09 00:00:00,3,9,"BLACK HOOD","RT","D-G5","4",37,22,NA,NA
"524","Jhou","08","73195_2","73187_1","TJ316","74056_2","F","933000320046510",2019-03-03,2019-03-25,2019-04-09 00:00:00,4,9,"ALBINO","LT","D-G5","4",37,22,NA,NA
"525","Jhou","08","73437_1","73378_2","TJ317","74069_1","M","933000320046507",2019-03-03,2019-03-25,2019-04-09 00:00:00,3,6,"BROWN HOOD","LT","D-F2","1",37,22,NA,NA
"526","Jhou","08","73411_1","73198_1","TJ318","74064_1","M","933000320046501",2019-03-03,2019-03-25,2019-04-09 00:00:00,4,12,"ALBINO","RM","D-F2","1",37,22,NA,NA
"527","Jhou","08","73437_1","73378_2","TJ319","74069_2","F","933000320046508",2019-03-03,2019-03-25,2019-04-09 00:00:00,3,6,"BROWN","LT","D-G6","4",37,22,NA,NA
"528","Jhou","08","73411_1","73198_1","TJ320","74064_2","F","933000320046505",2019-03-03,2019-03-25,2019-04-09 00:00:00,4,12,"BLACK HOOD","RM","D-G6","4",37,22,NA,NA
"529","Jhou","08","73382_2","73229_1","TJ321","74065_1","M","933000320046516",2019-03-03,2019-03-25,2019-04-09 00:00:00,4,10,"BLACK HOOD","LM","D-F3","1",37,22,NA,NA
"530","Jhou","08","73360_1","73358_1","TJ322","74055_1","M","933000320046523",2019-03-04,2019-03-25,2019-04-09 00:00:00,8,7,"ALBINO","RB","D-F3","1",36,21,NA,NA
"531","Jhou","08","73382_2","73229_1","TJ323","74065_2","F","933000320046504",2019-03-03,2019-03-25,2019-04-09 00:00:00,4,10,"BLACK HOOD","LT","D-G7","4",37,22,NA,NA
"532","Jhou","08","73360_1","73358_1","TJ324","74055_2","F","933000320046509",2019-03-04,2019-03-25,2019-04-09 00:00:00,8,7,"ALBINO","RM","D-G7","4",36,21,NA,NA
"533","Jhou","08","73167_2","73154_1","TJ325","74060_1","M","933000320046511",2019-03-04,2019-03-25,2019-04-09 00:00:00,4,13,"BROWN HOOD","LM","D-F4","1",36,21,NA,NA
"534","Jhou","08","73400_1","73410_2","TJ326","74077_1","M","933000320046513",2019-03-04,2019-03-25,2019-04-09 00:00:00,4,13,"BLACK HOOD","RT","D-F4","1",36,21,NA,NA
"535","Jhou","08","73167_2","73154_1","TJ327","74060_2","F","933000320046461",2019-03-04,2019-03-25,2019-04-09 00:00:00,4,13,"BLACK HOOD","RB","D-G8","4",36,21,NA,NA
"536","Jhou","08","73400_1","73410_2","TJ328","74077_2","F","933000320046512",2019-03-04,2019-03-25,2019-04-09 00:00:00,4,13,"BROWN HOOD","RT","D-G8","4",36,21,NA,NA
"537","Jhou","08","73436_1","73170_1","TJ329","74061_1","M","933000320046502",2019-03-04,2019-03-25,2019-04-09 00:00:00,4,12,"BROWN HOOD","LB","D-F5","2",36,21,NA,NA
"538","Jhou","08","73546_1","73556_1","TJ330","74072_1","M","933000320046517",2019-03-05,2019-03-26,2019-04-09 00:00:00,3,16,"BLACK HOOD","RM","D-F5","2",35,21,NA,NA
"539","Jhou","08","73436_1","73170_1","TJ331","74061_2","F","933000320046514",2019-03-04,2019-03-25,2019-04-09 00:00:00,4,12,"BROWN HOOD","LT","D-H1","5",36,21,NA,NA
"540","Jhou","08","73546_1","73556_1","TJ332","74072_2","F","933000320046680",2019-03-05,2019-03-26,2019-04-09 00:00:00,3,16,"BLACK HOOD","RC","D-H1","5",35,21,NA,NA
"541","Jhou","08","73170_2","73377_2","TJ333","74073_1","M","933000320046681",2019-03-05,2019-03-26,2019-04-09 00:00:00,4,9,"BROWN HOOD","RT","D-F6","2",35,21,NA,NA
"542","Jhou","08","73184_2","73190_1","TJ334","74076_1","M","933000320046678",2019-03-05,2019-03-26,2019-04-09 00:00:00,4,2,"BLACK","LM","D-F6","2",35,21,NA,NA
"543","Jhou","08","73170_2","73377_2","TJ335","74073_2","F","933000320046677",2019-03-05,2019-03-26,2019-04-09 00:00:00,4,9,"BROWN","LM","D-H2","5",35,21,NA,NA
"544","Jhou","08","73184_2","73190_1","TJ336","74076_2","F","933000320046695",2019-03-05,2019-03-26,2019-04-09 00:00:00,4,2,"BLACK","RT","D-H2","5",35,21,NA,NA
"545","Jhou","08","73439_1","73205_1","TJ337","74099_1","M","933000320046696",2019-03-05,2019-03-26,2019-04-09 00:00:00,4,13,"ALBINO","LT","D-F7","2",35,21,NA,NA
"546","Jhou","08","73182_2","73155_1","TJ338","74074_1","M","933000320046679",2019-03-06,2019-03-27,2019-04-09 00:00:00,4,12,"BROWN HOOD","RM","D-F7","2",34,21,NA,NA
"547","Jhou","08","73439_1","73205_1","TJ339","74099_2","F","933000320046694",2019-03-05,2019-03-26,2019-04-09 00:00:00,4,13,"ALBINO","LM","D-H3","5",35,21,NA,NA
"548","Jhou","08","73182_2","73155_1","TJ340","74074_2","F","933000320046690",2019-03-06,2019-03-27,2019-04-09 00:00:00,4,12,"BROWN HOOD","RB","D-H3","5",34,21,NA,NA
"549","Jhou","08","73399_1","73228_1","TJ341","74075_1","M","933000320046687",2019-03-06,2019-03-27,2019-04-09 00:00:00,4,15,"BLACK","LT","D-F8","2",34,21,NA,NA
"550","Jhou","08","73399_1","73228_1","TJ342","74075_2","M","933000320046688",2019-03-06,2019-03-27,2019-04-09 00:00:00,4,15,"BLACK HOOD","RB","D-F8","2",34,21,NA,NA
"551","Jhou","08","73399_1","73228_1","TJ343","74075_3","F","933000320046683",2019-03-06,2019-03-27,2019-04-09 00:00:00,4,15,"BROWN","LB","D-H4","5",34,21,NA,NA
"552","Jhou","08","73399_1","73228_1","TJ344","74075_4","F","933000320046684",2019-03-06,2019-03-27,2019-04-09 00:00:00,4,15,"BROWN HOOD","RM","D-H4","5",34,21,NA,NA
"553","Jhou","08","73377_1","73156_1","TJ345","74086_1","M","933000320046689",2019-03-09,2019-04-01,2019-04-09 00:00:00,4,9,"ALBINO","LM","D-G1","3",31,23,NA,NA
"554","Jhou","08","73410_1","73400_2","TJ346","74095_1","M","933000320046697",2019-03-09,2019-04-01,2019-04-09 00:00:00,3,9,"BLACK HOOD","RC","D-G1","3",31,23,NA,NA
"555","Jhou","08","73377_1","73156_1","TJ347","74086_2","F","933000320046682",2019-03-09,2019-04-01,2019-04-09 00:00:00,4,9,"ALBINO","LB","D-H5","6",31,23,NA,NA
"556","Jhou","08","73410_1","73400_2","TJ348","74095_2","F","933000320046676",2019-03-09,2019-04-01,2019-04-09 00:00:00,3,9,"BLACK HOOD","LTRT","D-H5","6",31,23,NA,NA
"557","Jhou","08","73194_2","73380_2","TJ349","74098_1","M","933000320046472",2019-03-10,2019-04-01,2019-04-09 00:00:00,4,12,"BROWN HOOD","LC","D-G2","3",30,22,NA,NA
"558","Jhou","08","73376_1","73189_1","TJ350","74078_1","M","933000320046685",2019-03-11,2019-04-01,2019-04-09 00:00:00,4,14,"BLACK","RT","D-G2","3",29,21,NA,NA
"559","Jhou","08","73194_2","73380_2","TJ351","74098_2","F","933000320046691",2019-03-10,2019-04-01,2019-04-09 00:00:00,4,12,"BROWN HOOD","LM","D-H6","6",30,22,NA,NA
"560","Jhou","08","73376_1","73189_1","TJ352","74078_2","F","933000320046456",2019-03-11,2019-04-01,2019-04-09 00:00:00,4,14,"BLACK HOOD","LBRB","D-H6","6",29,21,NA,NA
"561","Jhou","08","73171_2","73182_1","TJ353","74092_1","M","933000320046470",2019-03-12,2019-04-02,2019-04-09 00:00:00,4,12,"ALBINO","LB","D-G3","3",28,21,NA,NA
"562","Jhou","08","73198_2","73382_1","TJ354","74079_1","M","933000320046455",2019-03-12,2019-04-02,2019-04-09 00:00:00,5,9,"BLACK HOOD","LTRT","D-G3","3",28,21,NA,NA
"563","Jhou","08","73171_2","73182_1","TJ355","74092_2","F","933000320046459",2019-03-12,2019-04-02,2019-04-09 00:00:00,4,12,"BROWN","RM","D-H7","6",28,21,NA,NA
"564","Jhou","08","73198_2","73382_1","TJ356","74079_2","F","933000320046465",2019-03-12,2019-04-02,2019-04-09 00:00:00,5,9,"BLACK HOOD","LB","D-H7","6",28,21,NA,NA
"565","Jhou","08","73398_1","73151_1","TJ357","74081_1","M","933000320046466",2019-03-12,2019-04-02,2019-04-09 00:00:00,4,5,"BROWN HOOD","RB","D-G4","3",28,21,NA,NA
"566","Jhou","08","73198_2","73382_1","TJ358","74079_3","M","933000320046451",2019-03-12,2019-04-02,2019-04-09 00:00:00,5,9,"BROWN","LT","D-G4","3",28,21,NA,NA
"567","Jhou","08","73398_1","73151_1","TJ359","74081_2","F","933000320046473",2019-03-12,2019-04-02,2019-04-09 00:00:00,4,5,"BROWN HOOD","LB","D-H8","6",28,21,NA,NA
"568","Jhou","08","73198_2","73382_1","TJ360","74079_4","F","933000320046467",2019-03-12,2019-04-02,2019-04-09 00:00:00,5,9,"BLACK HOOD","LTRM","D-H8","6",28,21,NA,NA
"569","Jhou","09","73154_2","73437_2","TJ361","74271_1","M","933000320047614",2019-04-28,2019-05-20,2019-06-04 00:00:00,6,6,"BLACK","LT","D-H1","1",37,22,NA,NA
"570","Jhou","09","73203_2","73136_1","TJ362","74270_2","M","933000320047624",2019-04-28,2019-05-20,2019-06-04 00:00:00,3,11,"ALBINO","RM","D-H1","1",37,22,NA,NA
"571","Jhou","09","73377_1","73156_1","TJ365","74272_1","M","933000320047314",2019-04-28,2019-05-20,2019-06-04 00:00:00,6,6,"ALBINO","LT","D-H2","1",37,22,NA,NA
"572","Jhou","09","73436_1","73170_1","TJ366","74274_2","M","933000320047303",2019-04-29,2019-05-20,2019-06-04 00:00:00,6,15,"BROWN HOOD","RM","D-H2","1",36,21,NA,NA
"573","Jhou","09","73136_2","73184_1","TJ369","74279_2","M","933000320047617",2019-04-30,2019-05-21,2019-06-04 00:00:00,6,10,"BLACK","LM","D-H3","1",35,21,NA,NA
"574","Jhou","09","73165_2","73168_1","TJ370","74282_2","M","933000320047625",2019-05-02,2019-05-23,2019-06-04 00:00:00,7,10,"BLACK HOOD","RT","D-H3","1",33,21,NA,NA
"575","Jhou","09","73174_2","73188_1","TJ373","74283_2","M","933000320047603",2019-05-02,2019-05-23,2019-06-04 00:00:00,7,11,"BLACK","LB","D-H4","1",33,21,NA,NA
"576","Jhou","09","73167_2","73154_1","TJ374","74281_3","M","933000320047623",2019-05-02,2019-05-23,2019-06-04 00:00:00,6,6,"BROWN HOOD","RT","D-H4","1",33,21,NA,NA
"577","Jhou","09","73378_1","73399_2","TJ377","74284_3","M","933000320047613",2019-05-02,2019-05-23,2019-06-04 00:00:00,6,11,"BLACK","LC","D-H5","1",33,21,NA,NA
"578","Jhou","09","73439_1","73205_1","TJ378","74285_3","M","933000320047642",2019-05-02,2019-05-23,2019-06-04 00:00:00,6,9,"BLACK HOOD","RB","D-H5","1",33,21,NA,NA
"579","Jhou","09","73175_2","73232_1","TJ381","74286_1","M","933000320047637",2019-05-02,2019-05-23,2019-06-04 00:00:00,6,8,"BLACK HOOD","LT","D-H6","2",33,21,NA,NA
"580","Jhou","09","73381_1","73208_1","TJ382","74288_1","M","933000320047650",2019-05-03,2019-05-24,2019-06-04 00:00:00,6,14,"BROWN","RM","D-H6","2",32,21,NA,NA
"581","Jhou","09","73183_2","73192_1","TJ385","74298_1","M","933000320047631",2019-05-04,2019-05-24,2019-06-04 00:00:00,4,13,"BLACK HOOD","LM","D-H7","2",31,20,NA,NA
"582","Jhou","09","73770_2","73669_1","TJ386","74293_1","M","933000320047643",2019-05-04,2019-05-24,2019-06-04 00:00:00,2,9,"BLACK","RT","D-H7","2",31,20,NA,NA
"583","Jhou","09","73410_1","73400_2","TJ389","74305_1","M","933000320047627",2019-05-06,2019-05-28,2019-06-04 00:00:00,5,14,"BLACK HOOD","LB","D-H8","2",29,22,NA,NA
"584","Jhou","09","73232_2","73376_2","TJ390","74304_1","M","933000320047647",2019-05-07,2019-05-28,2019-06-04 00:00:00,5,8,"BROWN","RT","D-H8","2",28,21,NA,NA
"585","Jhou","09","73376_1","73189_1","TJ393","74310_1","M","933000320047774",2019-05-07,2019-05-28,2019-06-04 00:00:00,6,14,"BLACK HOOD","RM","D-I1","2",28,21,NA,NA
"586","Jhou","09","73207_2","73171_1","TJ394","74312_1","M","933000320047761",2019-05-08,2019-05-29,2019-06-04 00:00:00,7,11,"BROWN","LT","D-I1","2",27,21,NA,NA
"587","Jhou","09","73207_2","73171_1","TJ397","74312_2","M","933000320047763",2019-05-08,2019-05-29,2019-06-04 00:00:00,7,11,"BROWN HOOD","LT","D-I2","2",27,21,NA,NA
"588","Jhou","09","73676_2","73784_1","TJ398","74309_1","M","933000320047765",2019-05-08,2019-05-29,2019-06-04 00:00:00,2,12,"BLACK","RC","D-I2","2",27,21,NA,NA
"589","Jhou","09","73692_2","73728_1","TJ401","74307_1","M","933000320047789",2019-05-08,2019-05-29,2019-06-04 00:00:00,2,12,"BLACK HOOD","LC","D-I3","3",27,21,NA,NA
"590","Jhou","09","73156_2","73411_2","TJ402","74319_1","M","933000320047793",2019-05-09,2019-05-30,2019-06-04 00:00:00,7,10,"ALBINO","RT","D-I3","3",26,21,NA,NA
"591","Jhou","09","73169_2","73398_2","TJ405","74336_1","M","933000320046891",2019-05-10,2019-05-31,2019-06-04 00:00:00,6,10,"BLACK HOOD","LTRB","D-I4","3",25,21,NA,NA
"592","Jhou","09","73208_2","73175_1","TJ406","74332_1","M","933000320046886",2019-05-10,2019-05-31,2019-06-04 00:00:00,7,10,"BROWN","LM","D-I4","3",25,21,NA,NA
"593","Jhou","09","73154_2","73437_2","TJ363","74271_2","F","933000320047621",2019-04-28,2019-05-20,2019-06-04 00:00:00,6,6,"ALBINO","LT","D-I5","4",37,22,NA,NA
"594","Jhou","09","73203_2","73136_1","TJ364","74270_3","F","933000320047310",2019-04-28,2019-05-20,2019-06-04 00:00:00,3,11,"BROWN HOOD","RM","D-I5","4",37,22,NA,NA
"595","Jhou","09","73377_1","73156_1","TJ367","74272_2","F","933000320047315",2019-04-28,2019-05-20,2019-06-04 00:00:00,6,6,"ALBINO","RT","D-I6","4",37,22,NA,NA
"596","Jhou","09","73436_1","73170_1","TJ368","74274_3","F","933000320047317",2019-04-29,2019-05-20,2019-06-04 00:00:00,6,15,"BLACK","LM","D-I6","4",36,21,NA,NA
"597","Jhou","09","73136_2","73184_1","TJ371","74279_3","F","933000320047608",2019-04-30,2019-05-21,2019-06-04 00:00:00,6,10,"BROWN","LT","D-I7","4",35,21,NA,NA
"598","Jhou","09","73165_2","73168_1","TJ372","74282_3","F","933000320047620",2019-05-02,2019-05-23,2019-06-04 00:00:00,7,10,"BLACK HOOD","RM","D-I7","4",33,21,NA,NA
"599","Jhou","09","73174_2","73188_1","TJ375","74283_3","F","933000320047604",2019-05-02,2019-05-23,2019-06-04 00:00:00,7,11,"BLACK","LT","D-I8","4",33,21,NA,NA
"600","Jhou","09","73167_2","73154_1","TJ376","74281_4","F","933000320047602",2019-05-02,2019-05-23,2019-06-04 00:00:00,6,6,"BROWN HOOD","RB","D-I8","4",33,21,NA,NA
"601","Jhou","09","73378_1","73399_2","TJ379","74284_4","F","933000320047607",2019-05-02,2019-05-23,2019-06-04 00:00:00,6,11,"BLACK","LB","D-J1","4",33,21,NA,NA
"602","Jhou","09","73439_1","73205_1","TJ380","74285_4","F","933000320047618",2019-05-02,2019-05-23,2019-06-04 00:00:00,6,9,"ALBINO","RM","D-J1","4",33,21,NA,NA
"603","Jhou","09","73175_2","73232_1","TJ383","74286_2","F","933000320047629",2019-05-02,2019-05-23,2019-06-04 00:00:00,6,8,"BLACK HOOD","LT","D-J2","5",33,21,NA,NA
"604","Jhou","09","73381_1","73208_1","TJ384","74288_2","F","933000320047648",2019-05-03,2019-05-24,2019-06-04 00:00:00,6,14,"BROWN","RB","D-J2","5",32,21,NA,NA
"605","Jhou","09","73183_2","73192_1","TJ387","74298_2","F","933000320047628",2019-05-04,2019-05-24,2019-06-04 00:00:00,4,13,"BLACK HOOD","RT","D-J3","5",31,20,NA,NA
"606","Jhou","09","73770_2","73669_1","TJ388","74293_2","F","933000320047641",2019-05-04,2019-05-24,2019-06-04 00:00:00,2,9,"BLACK","LC","D-J3","5",31,20,NA,NA
"607","Jhou","09","73410_1","73400_2","TJ391","74305_2","F","933000320047644",2019-05-06,2019-05-28,2019-06-04 00:00:00,5,14,"ALBINO","LM","D-J4","5",29,22,NA,NA
"608","Jhou","09","73232_2","73376_2","TJ392","74304_2","F","933000320047630",2019-05-07,2019-05-28,2019-06-04 00:00:00,5,8,"BROWN","RT","D-J4","5",28,21,NA,NA
"609","Jhou","09","73376_1","73189_1","TJ395","74310_2","F","933000320047772",2019-05-07,2019-05-28,2019-06-04 00:00:00,6,14,"BLACK HOOD","LM","D-J5","5",28,21,NA,NA
"610","Jhou","09","73207_2","73171_1","TJ396","74312_3","F","933000320047751",2019-05-08,2019-05-29,2019-06-04 00:00:00,7,11,"BLACK","RB","D-J5","5",27,21,NA,NA
"611","Jhou","09","73207_2","73171_1","TJ399","74312_4","F","933000320047766",2019-05-08,2019-05-29,2019-06-04 00:00:00,7,11,"BROWN HOOD","LM","D-J6","5",27,21,NA,NA
"612","Jhou","09","73676_2","73784_1","TJ400","74309_2","F","933000320047773",2019-05-08,2019-05-29,2019-06-04 00:00:00,2,12,"ALBINO","RB","D-J6","5",27,21,NA,NA
"613","Jhou","09","73692_2","73728_1","TJ403","74307_2","F","933000320047787",2019-05-08,2019-05-29,2019-06-04 00:00:00,2,12,"BLACK HOOD","LB","D-J7","6",27,21,NA,NA
"614","Jhou","09","73156_2","73411_2","TJ404","74319_2","F","933000320047778",2019-05-09,2019-05-30,2019-06-04 00:00:00,7,10,"ALBINO","RC","D-J7","6",26,21,NA,NA
"615","Jhou","09","73169_2","73398_2","TJ407","74336_2","F","933000320047796",2019-05-10,2019-05-31,2019-06-04 00:00:00,6,10,"BROWN","LM","D-J8","6",25,21,NA,NA
"616","Jhou","09","73208_2","73175_1","TJ408","74332_2","F","933000320047792",2019-05-10,2019-05-31,2019-06-04 00:00:00,7,10,"BROWN HOOD","RT","D-J8","6",25,21,NA,NA
"617","Jhou","10","73724_2","73785_1","TJ409","74447_1","M","933000320046976",2019-06-08,2019-07-01,2019-07-16 00:00:00,3,13,"BLACK","LT","D-A1","1",38,23,NA,NA
"618","Jhou","10","73667_2","73737_1","TJ410","74455_1","M","933000320047433",2019-06-09,2019-07-01,2019-07-16 00:00:00,3,15,"BROWN HOOD","RM","D-A1","1",37,22,NA,NA
"619","Jhou","10","73718_2","73745_1","TJ413","74445_1","M","933000320047438",2019-06-09,2019-07-01,2019-07-16 00:00:00,4,9,"BLACK HOOD","LT","D-A2","1",37,22,NA,NA
"620","Jhou","10","73668_2","73768_1","TJ414","74456_1","M","933000320047434",2019-06-10,2019-07-01,2019-07-16 00:00:00,3,11,"BROWN HOOD","RB","D-A2","1",36,21,NA,NA
"621","Jhou","10","73993_1","73671_1","TJ417","74448_1","M","933000320047447",2019-06-10,2019-07-01,2019-07-16 00:00:00,2,15,"ALBINO","LT","D-A3","1",36,21,NA,NA
"622","Jhou","10","73804_1","73692_1","TJ418","74446_1","M","933000320047436",2019-06-10,2019-07-01,2019-07-16 00:00:00,3,10,"BROWN","RT","D-A3","1",36,21,NA,NA
"623","Jhou","10","73723_2","73667_1","TJ421","74444_1","M","933000320047445",2019-06-10,2019-07-01,2019-07-16 00:00:00,3,15,"BROWN","LT","D-A4","1",36,21,NA,NA
"624","Jhou","10","73689_2","73698_1","TJ422","74460_1","M","933000320047442",2019-06-12,2019-07-03,2019-07-16 00:00:00,4,11,"BLACK HOOD","RM","D-A4","1",34,21,NA,NA
"625","Jhou","10","73673_2","73722_1","TJ425","74461_1","M","933000320047441",2019-06-14,2019-07-04,2019-07-16 00:00:00,3,13,"BLACK HOOD","LM","D-A5","1",32,20,NA,NA
"626","Jhou","10","73733_2","73731_1","TJ426","74466_1","M","933000320047450",2019-06-14,2019-07-04,2019-07-16 00:00:00,4,10,"BROWN HOOD","RT","D-A5","1",32,20,NA,NA
"627","Jhou","10","73698_2","73687_1","TJ429","74468_1","M","933000320047431",2019-06-16,2019-07-08,2019-07-16 00:00:00,4,12,"BLACK","LM","D-A6","2",30,22,NA,NA
"628","Jhou","10","73736_2","73705_1","TJ430","74465_1","M","933000320047426",2019-06-16,2019-07-08,2019-07-16 00:00:00,4,5,"ALBINO","RT","D-A6","2",30,22,NA,NA
"629","Jhou","10","73669_2","73747_1","TJ433","74471_1","M","933000320047427",2019-06-17,2019-07-08,2019-07-16 00:00:00,3,10,"BLACK","RT","D-A7","2",29,21,NA,NA
"630","Jhou","10","73701_2","73690_1","TJ434","74467_1","M","933000320046868",2019-06-17,2019-07-08,2019-07-16 00:00:00,4,10,"BROWN","LM","D-A7","2",29,21,NA,NA
"631","Jhou","10","73686_2","73732_1","TJ437","74476_1","M","933000320046864",2019-06-17,2019-07-08,2019-07-16 00:00:00,4,6,"BLACK HOOD","LB","D-A8","2",29,21,NA,NA
"632","Jhou","10","73727_2","73676_1","TJ438","74462_1","M","933000320046863",2019-06-18,2019-07-09,2019-07-16 00:00:00,3,9,"BROWN","RM","D-A8","2",28,21,NA,NA
"633","Jhou","10","73744_2","73734_2","TJ441","74473_1","M","933000320046862",2019-06-18,2019-07-09,2019-07-16 00:00:00,4,8,"BLACK","RM","D-B1","2",28,21,NA,NA
"634","Jhou","10","73745_2","73704_1","TJ442","74469_1","M","933000320046854",2019-06-18,2019-07-09,2019-07-16 00:00:00,4,11,"BROWN HOOD","LT","D-B1","2",28,21,NA,NA
"635","Jhou","10","73731_2","73744_1","TJ445","74472_1","M","933000320046865",2019-06-19,2019-07-10,2019-07-16 00:00:00,3,8,"BLACK HOOD","RB","D-B2","2",27,21,NA,NA
"636","Jhou","10","73874_2","73853_1","TJ446","74477_1","M","933000320046859",2019-06-19,2019-07-10,2019-07-16 00:00:00,4,10,"BLACK","LC","D-B2","2",27,21,NA,NA
"637","Jhou","10","73699_2","73693_1","TJ449","74479_1","M","933000320046856",2019-06-19,2019-07-10,2019-07-16 00:00:00,4,12,"BLACK HOOD","LTRB","D-B3","3",27,21,NA,NA
